A000221	PadRight[{5,25,29,85},120,{4,16,37,58,89,145,42,20}] (* _Harvey P. Dale_, Jan 14 2022 *)	[5, 25, 29, 85, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145, 42, 20, 4, 16, 37, 58, 89, 145]
A000233	Table[rowA235605[n, 1][[2]], {n, 50}] (* see A235605 *) (* _Matthew House_, Oct 05 2024 *)	[1, 3, 8, 16, 30, 46, 64, 96, 126, 158, 216, 256, 302, 396, 448, 512, 636, 702, 792, 960, 1052, 1118, 1344, 1472, 1550, 1866, 1944, 2048, 2442, 2540, 2688, 3072, 3212, 3388, 3888, 4032, 4094, 4746, 4928, 5056, 5832, 5852, 5976, 6912, 7020, 7180, 8064, 8192]
A000285	LinearRecurrence[{1,1},{1,4},40] (* or *) Table[(3*LucasL[n]- Fibonacci[n])/2,{n,40}] (* _Harvey P. Dale_, Jul 18 2011 *)	[1, 4, 5, 9, 14, 23, 37, 60, 97, 157, 254, 411, 665, 1076, 1741, 2817, 4558, 7375, 11933, 19308, 31241, 50549, 81790, 132339, 214129, 346468, 560597, 907065, 1467662, 2374727, 3842389, 6217116, 10059505, 16276621, 26336126, 42612747, 68948873, 111561620, 180510493, 292072113, 472582606]
A000293	Table[Length[solidPtns[n]],{n,10}] (* _Gus Wiseman_, Jan 23 2019 *)	[1, 1, 4, 10, 26, 59, 140, 307, 684, 1464, 3122, 6500, 13426, 27248, 54804, 108802, 214071, 416849, 805124, 1541637, 2930329, 5528733, 10362312, 19295226, 35713454, 65715094, 120256653, 218893580, 396418699, 714399381, 1281403841, 2287986987, 4067428375, 7200210523, 12693890803, 22290727268, 38993410516, 67959010130, 118016656268, 204233654229, 352245710866, 605538866862, 1037668522922, 1772700955975, 3019333854177, 5127694484375, 8683676638832, 14665233966068, 24700752691832, 41495176877972, 69531305679518]
A000311	Table[Length[mtot[Range[n]]],{n,0,6}] (* _Gus Wiseman_, Dec 28 2019 *)	[0, 1, 1, 4, 26, 236, 2752, 39208, 660032, 12818912, 282137824, 6939897856, 188666182784, 5617349020544, 181790703209728, 6353726042486272, 238513970965257728, 9571020586419012608, 408837905660444010496, 18522305410364986906624]
A000331	a[n_] := Coefficient[Phi2n[n, x], x, 1];	[5, 14, 1026, 4324, 311387, 6425694, 579783114, 4028104212, 7315072725560, 61358264615344, 9569450876916944, 1632353370882506848, 1365475358484643531856, 15211641461623992544160, 74766806258361827981250240, 936580261005146914634459520, 6083678228249789825160175706880, 1936651082361926268672618636234240, 688115696843061332335070140230720000, 10517068622936239459488783307672335360, 2913914903970372007778735454555848514846720]
A000334	Table[Length[levptns[n,4]],{n,8}] (* _Gus Wiseman_, Jan 24 2019 *)	[1, 5, 15, 45, 120, 326, 835, 2145, 5345, 13220, 32068, 76965, 181975, 425490, 982615, 2245444, 5077090, 11371250, 25235790, 55536870, 121250185, 262769080, 565502405, 1209096875, 2569270050, 5427963902, 11404408525, 23836421895, 49573316740, 102610460240]
A000344	a[ n_] := If[ n < 0, 0, 5 Binomial[2 n, n - 2] / (n + 3)]; (* _Michael Somos_, May 28 2014 *)	[1, 5, 20, 75, 275, 1001, 3640, 13260, 48450, 177650, 653752, 2414425, 8947575, 33266625, 124062000, 463991880, 1739969550, 6541168950, 24647883000, 93078189750, 352207870014, 1335293573130, 5071418015120, 19293438101000, 73514652074500, 280531912316292]
A000374	Table[Length[FactorList[x^n - 1, Modulus -> 2]] - 1, {n, 100}]	[1, 1, 2, 1, 2, 2, 3, 1, 3, 2, 2, 2, 2, 3, 5, 1, 3, 3, 2, 2, 6, 2, 3, 2, 3, 2, 4, 3, 2, 5, 7, 1, 5, 3, 6, 3, 2, 2, 5, 2, 3, 6, 4, 2, 8, 3, 3, 2, 5, 3, 8, 2, 2, 4, 5, 3, 5, 2, 2, 5, 2, 7, 13, 1, 7, 5, 2, 3, 6, 6, 3, 3, 9, 2, 8, 2, 6, 5, 3, 2, 5, 3, 2, 6, 12, 4, 5, 2, 9, 8, 10, 3, 14, 3, 5, 2, 3, 5, 8, 3]
A000389	Table[Binomial[n, 5], {n, 5, 50}] (* _Stefan Steinerberger_, Apr 02 2006 *)	[0, 0, 0, 0, 0, 1, 6, 21, 56, 126, 252, 462, 792, 1287, 2002, 3003, 4368, 6188, 8568, 11628, 15504, 20349, 26334, 33649, 42504, 53130, 65780, 80730, 98280, 118755, 142506, 169911, 201376, 237336, 278256, 324632, 376992, 435897, 501942, 575757, 658008, 749398]
A000390	Table[levptns[n, 5] // Length, {n, 1, 7}] (* _Robert P. P. McKone_, Dec 18 2020 *)	[1, 6, 21, 71, 216, 657, 1907, 5507, 15522, 43352, 119140, 323946, 869476, 2308071, 6056581, 15724170, 40393693, 102736274, 258790004, 645968054, 1598460229, 3923114261, 9554122089, 23098084695, 55458417125, 132293945737, 313657570114]
A000399	a=Log[1/(1-x)];Range[0,20]! CoefficientList[Series[a^3/3!,{x,0,20}],x]	[1, 6, 35, 225, 1624, 13132, 118124, 1172700, 12753576, 150917976, 1931559552, 26596717056, 392156797824, 6165817614720, 102992244837120, 1821602444624640, 34012249593822720, 668609730341153280, 13803759753640704000]
A000404	Module[{upto=200},Select[Union[Total/@Tuples[Range[Sqrt[upto]]^2,2]],#<= upto&]] (* _Harvey P. Dale_, Sep 18 2021 *)	[2, 5, 8, 10, 13, 17, 18, 20, 25, 26, 29, 32, 34, 37, 40, 41, 45, 50, 52, 53, 58, 61, 65, 68, 72, 73, 74, 80, 82, 85, 89, 90, 97, 98, 100, 101, 104, 106, 109, 113, 116, 117, 122, 125, 128, 130, 136, 137, 145, 146, 148, 149, 153, 157, 160, 162, 164, 169, 170, 173, 178]
A000453	t={}; Do[f=StirlingS2[n, 4]; AppendTo[t, f], {n, 120}]; t (* _Vladimir Joseph Stephan Orlovsky_, Sep 27 2008 *)	[1, 10, 65, 350, 1701, 7770, 34105, 145750, 611501, 2532530, 10391745, 42355950, 171798901, 694337290, 2798806985, 11259666950, 45232115901, 181509070050, 727778623825, 2916342574750, 11681056634501, 46771289738810, 187226356946265, 749329038535350]
A000463	Array[{#, #^2} &, 36, 0] // Flatten	[1, 1, 2, 4, 3, 9, 4, 16, 5, 25, 6, 36, 7, 49, 8, 64, 9, 81, 10, 100, 11, 121, 12, 144, 13, 169, 14, 196, 15, 225, 16, 256, 17, 289, 18, 324, 19, 361, 20, 400, 21, 441, 22, 484, 23, 529, 24, 576, 25, 625, 26, 676, 27, 729, 28, 784, 29, 841, 30, 900, 31, 961, 32, 1024, 33, 1089, 34, 1156, 35, 1225, 36, 1296]
A000469	lst={}; Do[If[SquareFreeQ[n], If[ !PrimeQ[n], AppendTo[lst,n]]], {n,200}]; lst (* _Vladimir Joseph Stephan Orlovsky_, Jan 20 2009 *)	[1, 6, 10, 14, 15, 21, 22, 26, 30, 33, 34, 35, 38, 39, 42, 46, 51, 55, 57, 58, 62, 65, 66, 69, 70, 74, 77, 78, 82, 85, 86, 87, 91, 93, 94, 95, 102, 105, 106, 110, 111, 114, 115, 118, 119, 122, 123, 129, 130, 133, 134, 138, 141, 142, 143, 145, 146, 154, 155, 158]
A000469	With[{upto=200},Complement[Select[Range[upto],SquareFreeQ],Prime[ Range[ PrimePi[ upto]]]]] (* _Harvey P. Dale_, Oct 01 2011 *)	[1, 6, 10, 14, 15, 21, 22, 26, 30, 33, 34, 35, 38, 39, 42, 46, 51, 55, 57, 58, 62, 65, 66, 69, 70, 74, 77, 78, 82, 85, 86, 87, 91, 93, 94, 95, 102, 105, 106, 110, 111, 114, 115, 118, 119, 122, 123, 129, 130, 133, 134, 138, 141, 142, 143, 145, 146, 154, 155, 158]
A000469	Select[Range[200], !PrimeQ[#] && PrimeOmega[#] == PrimeNu[#] &] (* _Carlos Eduardo Olivieri_, Aug 06 2015 *)	[1, 6, 10, 14, 15, 21, 22, 26, 30, 33, 34, 35, 38, 39, 42, 46, 51, 55, 57, 58, 62, 65, 66, 69, 70, 74, 77, 78, 82, 85, 86, 87, 91, 93, 94, 95, 102, 105, 106, 110, 111, 114, 115, 118, 119, 122, 123, 129, 130, 133, 134, 138, 141, 142, 143, 145, 146, 154, 155, 158]
A000478	Table[(1+n+n^2)/2-(1/2+n/4)*2^n+3^n/6,{n,6,30}] (* or *) LinearRecurrence[ {10,-40,82,-91,52,-12},{15,105,490,1918,6825,22935},25] (* _Harvey P. Dale_, Jul 17 2011 *)	[15, 105, 490, 1918, 6825, 22935, 74316, 235092, 731731, 2252341, 6879678, 20900922, 63259533, 190957923, 575363776, 1731333808, 5205011031, 15638101281, 46962537810, 140988276150, 423174543025, 1269959836015, 3810785476980, 11434235478348, 34306598748315, 102927849307725]
A000558	a[n_] := Sum[StirlingS2[n, k] (2^(k-1)-1), {k, 0, n}];	[1, 6, 32, 175, 1012, 6230, 40819, 283944, 2090424, 16235417, 132609666, 1135846062, 10175352709, 95108406130, 925496853980, 9357279554071, 98118527430960, 1065259283215810, 11956366813630835, 138539436100687988, 1655071323662574756, 20361556640795422729]
A000568	a[n_] := a[n] = (s = 0; Do[If[oddp[p] == 1, s += permcount[p]*2^edges[p]], {p, IntegerPartitions[n]}]; s/n!);	[1, 1, 1, 2, 4, 12, 56, 456, 6880, 191536, 9733056, 903753248, 154108311168, 48542114686912, 28401423719122304, 31021002160355166848, 63530415842308265100288, 244912778438520759443245824, 1783398846284777975419600287232, 24605641171260376770598003978281472]
A000569	<< MathWorld`Graphs`	[1, 2, 5, 9, 17, 31, 54, 90, 151, 244, 387, 607, 933, 1420, 2136, 3173, 4657, 6799, 9803, 14048, 19956, 28179, 39467, 54996, 76104, 104802, 143481, 195485, 264941, 357635, 480408, 642723, 856398, 1136715, 1503172, 1980785]
A000569	Table[Count[RealizeDegreeSequence /@ Partitions[n], _Graph], {n, 2, 20, 2}]	[1, 2, 5, 9, 17, 31, 54, 90, 151, 244, 387, 607, 933, 1420, 2136, 3173, 4657, 6799, 9803, 14048, 19956, 28179, 39467, 54996, 76104, 104802, 143481, 195485, 264941, 357635, 480408, 642723, 856398, 1136715, 1503172, 1980785]
A000569	Table[Length[Select[strnorm[2*n],Select[prptns[#],UnsameQ@@#&]!={}&]],{n,6}] (* _Gus Wiseman_, Oct 26 2018 *)	[1, 2, 5, 9, 17, 31, 54, 90, 151, 244, 387, 607, 933, 1420, 2136, 3173, 4657, 6799, 9803, 14048, 19956, 28179, 39467, 54996, 76104, 104802, 143481, 195485, 264941, 357635, 480408, 642723, 856398, 1136715, 1503172, 1980785]
A000579	Table[Binomial[n, 6], {n, 6, 50}] (* _Stefan Steinerberger_, Apr 02 2006 *)	[0, 0, 0, 0, 0, 0, 1, 7, 28, 84, 210, 462, 924, 1716, 3003, 5005, 8008, 12376, 18564, 27132, 38760, 54264, 74613, 100947, 134596, 177100, 230230, 296010, 376740, 475020, 593775, 736281, 906192, 1107568, 1344904, 1623160, 1947792, 2324784, 2760681, 3262623]
A000598	m = 45; gf[_] = 0; Do[gf[z_] = 1 + z*(gf[z]^3/6 + gf[z^2]*gf[z]/2 + gf[z^3]/3) + O[z]^m // Normal, m]; CoefficientList[gf[z], z]  (* _Jean-François Alcover_, Sep 23 2014, updated Jan 11 2018 *)	[1, 1, 1, 2, 4, 8, 17, 39, 89, 211, 507, 1238, 3057, 7639, 19241, 48865, 124906, 321198, 830219, 2156010, 5622109, 14715813, 38649152, 101821927, 269010485, 712566567, 1891993344, 5034704828, 13425117806, 35866550869, 95991365288, 257332864506, 690928354105]
A000625	terms = 32; A[_] = 0; Do[A[x_] = Normal[1 + x*(A[x]^3 + 2*A[x^3])/3 + O[x]^terms], terms]; CoefficientList[A[x], x] (* _Jean-François Alcover_, Apr 22 2016, updated Jan 11 2018 *)	[1, 1, 1, 2, 5, 11, 28, 74, 199, 551, 1553, 4436, 12832, 37496, 110500, 328092, 980491, 2946889, 8901891, 27012286, 82300275, 251670563, 772160922, 2376294040, 7333282754, 22688455980, 70361242924, 218679264772, 681018679604, 2124842137550, 6641338630714, 20792003301836]
A000664	<< Combinatorica`; Table[Coefficient[GraphPolynomial[2 n, x], x, n], {n, 0, 10}] (* _Eric W. Weisstein_, Oct 30 2017 *)	[1, 1, 2, 5, 11, 26, 68, 177, 497, 1476, 4613, 15216, 52944, 193367, 740226, 2960520, 12334829, 53394755, 239544624, 1111261697, 5320103252, 26237509076, 133087001869, 693339241737, 3705135967663, 20286965943329, 113694201046379, 651571521170323, 3815204365835840, 22806847476040913, 139088381010541237, 864777487052916454]
A000695	Table[FromDigits[Riffle[IntegerDigits[n, 2], 0], 2], {n, 0, 51}] (* _Jacob A. Siehler_, Jun 30 2010 *)	[0, 1, 4, 5, 16, 17, 20, 21, 64, 65, 68, 69, 80, 81, 84, 85, 256, 257, 260, 261, 272, 273, 276, 277, 320, 321, 324, 325, 336, 337, 340, 341, 1024, 1025, 1028, 1029, 1040, 1041, 1044, 1045, 1088, 1089, 1092, 1093, 1104, 1105, 1108, 1109, 1280, 1281, 1284, 1285]
A000700	Table[Length[p[n]], {n, 0, 20}] (* A000700(n), n >= 0 *)	[1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 5, 6, 7, 8, 8, 9, 11, 12, 12, 14, 16, 17, 18, 20, 23, 25, 26, 29, 33, 35, 37, 41, 46, 49, 52, 57, 63, 68, 72, 78, 87, 93, 98, 107, 117, 125, 133, 144, 157, 168, 178, 192, 209, 223, 236, 255, 276, 294, 312, 335, 361, 385]
A000700	Table[Length[s[n]], {n, 1, 20}]  (* A000700(n), n >= 1 *)	[1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 5, 6, 7, 8, 8, 9, 11, 12, 12, 14, 16, 17, 18, 20, 23, 25, 26, 29, 33, 35, 37, 41, 46, 49, 52, 57, 63, 68, 72, 78, 87, 93, 98, 107, 117, 125, 133, 144, 157, 168, 178, 192, 209, 223, 236, 255, 276, 294, 312, 335, 361, 385]
A000708	nmax = 22; ee = Table[2^n*EulerE[n, 1] + EulerE[n], {n, 0, nmax+1}]; dd = Table[Differences[ee, n][[1]] // Abs, {n, 0, nmax+1}]; a[n_] := dd[[n+2]] - 2dd[[n+1]]; a[0] = -1; Table[a[n], {n, 0, nmax}] (* _Jean-François Alcover_, Feb 10 2016, after _Paul Curtz_ *)	[-1, -1, 0, 1, 6, 29, 150, 841, 5166, 34649, 252750, 1995181, 16962726, 154624469, 1505035350, 15583997521, 171082318686, 1985148989489, 24279125761950, 312193418011861, 4210755676649046, 59445878286889709, 876726137720576550, 13483686390543382201]
A000712	Table[Count[Partitions[2*n], q_ /; Tr[(-1)^Mod[Flatten[Position[q, _?OddQ]], 2]] === 0], {n, 12}] (* _Wouter Meeussen_, Apr 17 2013 *)	[1, 2, 5, 10, 20, 36, 65, 110, 185, 300, 481, 752, 1165, 1770, 2665, 3956, 5822, 8470, 12230, 17490, 24842, 35002, 49010, 68150, 94235, 129512, 177087, 240840, 326015, 439190, 589128, 786814, 1046705, 1386930, 1831065, 2408658, 3157789, 4126070, 5374390]
A000712	Table[Length@IntegerPartitions[n, All, Range@n~Join~Range@n], {n, 0, 15}] (* _Robert Price_, Jun 15 2020 *)	[1, 2, 5, 10, 20, 36, 65, 110, 185, 300, 481, 752, 1165, 1770, 2665, 3956, 5822, 8470, 12230, 17490, 24842, 35002, 49010, 68150, 94235, 129512, 177087, 240840, 326015, 439190, 589128, 786814, 1046705, 1386930, 1831065, 2408658, 3157789, 4126070, 5374390]
A000733	t[n_, 0] := If[n == 0, 1, PartitionsP[n-1]]; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n-1, n-k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 4, 10, 30, 101, 394, 1760, 8970, 51368, 326991, 2289669, 17491625, 144760655, 1290204758, 12320541392, 125496010615, 1358185050788, 15563654383395, 188254471337718, 2396930376564860, 32044598671291610]
A000734	t[n_, 0] := If[n == 0, 1, 2^(n-1)]; t[n_, k_] := t[n, k] = t[n, k-1] + t[n - 1, n-k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 5, 15, 49, 177, 715, 3255, 16689, 95777, 609875, 4270695, 32624329, 269995377, 2406363835, 22979029335, 234062319969, 2533147494977, 29027730898595, 351112918079175, 4470508510495609, 59766296291090577]
A000736	t[n_, 0] := If[n == 0, 1, CatalanNumber[n - 1]]; t[n_, k_] := t[n, k] = t[n, k-1] + t[n-1, n-k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 4, 10, 32, 120, 513, 2455, 13040, 76440, 492231, 3465163, 26530503, 219754535, 1959181266, 18710532565, 190588702776, 2062664376064, 23636408157551, 285900639990875, 3640199365715769, 48665876423760247]
A000737	t[n_, 0] := n + 1; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 3, 8, 21, 60, 197, 756, 3367, 17136, 98153, 624804, 4375283, 33424512, 276622829, 2465449252, 23543304919, 239810132288, 2595353815825, 29740563986500, 359735190398875, 4580290700420064, 61233976084442741]
A000738	t[n_, 0] := Fibonacci[n]; t[n_, k_] := t[n, k] = t[n, k-1] + t[n-1, n-k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[0, 1, 3, 8, 25, 85, 334, 1497, 7635, 43738, 278415, 1949531, 14893000, 123254221, 1098523231, 10490117340, 106851450165, 1156403632189, 13251409502982, 160286076269309, 2040825708462175, 27283829950774822, 382127363497453243, 5595206208670390323]
A000745	t[n_, 0] := (n + 1)^2; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 5, 18, 57, 180, 617, 2400, 10717, 54544, 312353, 1988104, 13921501, 106350816, 880162337, 7844596536, 74910367309, 763030711936, 8257927397569, 94628877364936, 1144609672707741, 14573622985067744, 194834987492011649, 2728787718495477144, 39955604972310966797]
A000746	t[n_, 0] := (n + 1) (n + 2)/2; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 4, 13, 39, 120, 407, 1578, 7042, 35840, 205253, 1306454, 9148392, 69887664, 578392583, 5155022894, 49226836114, 501420422112, 5426640606697, 62184720675718, 752172431553308, 9576956842743904, 128034481788227195]
A000747	t[n_, 0] := Prime[n+1]; t[n_, k_] := t[n, k] = t[n, k-1] + t[n-1, n-k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[2, 5, 13, 35, 103, 345, 1325, 5911, 30067, 172237, 1096319, 7677155, 58648421, 485377457, 4326008691, 41310343279, 420783672791, 4553946567241, 52184383350787, 631210595896453, 8036822912123765, 107444407853010597, 1504827158220643895, 22034062627659931905]
A000751	t[n_, 0] := PartitionsP[n]; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 5, 14, 42, 143, 555, 2485, 12649, 72463, 461207, 3229622, 24671899, 204185616, 1819837153, 17378165240, 177012514388, 1915724368181, 21952583954117, 265533531724484, 3380877926676504, 45199008472762756]
A000752	t[n_, 0] := 2^n; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 3, 9, 28, 93, 338, 1369, 6238, 31993, 183618, 1169229, 8187598, 62545893, 517622498, 4613366689, 44054301358, 448733127793, 4856429646978, 55650582121749, 673136951045518, 8570645832753693, 114581094529057058, 1604780986816602409, 23497612049668468078]
A000754	t[n_, 0] := 2n + 1; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 4, 12, 33, 96, 317, 1218, 5425, 27608, 158129, 1006574, 7048657, 53847420, 445643681, 3971876930, 37928628529, 386337833232, 4181155148673, 47912508680086, 579538956964241, 7378919177090244, 98648882783190305]
A000756	t[n_, 0] := If[n < 2, 1, 0]; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 3, 5, 13, 41, 157, 699, 3561, 20401, 129881, 909523, 6948269, 57504201, 512516565, 4894172027, 49851629137, 539521049441, 6182455849009, 74781598946211, 952148890494165, 12729293006112121, 178281831561868013]
A000764	t[n_, 0] := BellB[n]; t[n_, k_] := t[n, k] = t[n, k - 1] + t[n - 1, n - k]; a[n_] := t[n, n]; Array[a, 30, 0] (* _Jean-François Alcover_, Feb 12 2016 *)	[1, 2, 5, 16, 60, 258, 1247, 6686, 39371, 252688, 1756920, 13168178, 105949517, 911834394, 8367625793, 81642384468, 844718036940, 9245285569526, 106790005796627, 1298920385093126, 16602066548692623]
